,text,title,url
106,"With out vaping I would still be addicted to chemicals from smoking.  Think about it not just a nicotine addiction, car over 7000 chemicals I’ve been inhaling into my body for 20 years. That is a real crime! I have committed to myself and the others around me from second hand smoke!! I have tried blues they worked for a while like 2 to three days but they were to expensive I could not afford the  coast the refills cost more than the cigarettes do. Then I went back to cigarettes for a year. Just last week I walked into a smoke shop to buy a cheap pack of cigarettes that were made in Korea buy the way and saw the vape section. I was stoped immediately the flavors and bigger systems longer battery life I was shocked! All the problems that I had with the mini s were gone! I was in this shop for about 30 min asking the clerk all kinds of questions while my wife www aimed in the car with my children. When I finally returned I was asked why so long in the store? as I explained my new found interest in the new vapor tech that I had just found we headed home. I got online and spent a few hours researching vape pros com’s etc. I liked the blue style mini and the health implications it had bit it was not functional and not cost effective. You see im poor I have no money at the end of my week my addiction is not helping that situation!! I feel bad like I’ve let my family down I go into deep depression about that! So I convinced my wife to let me take the money that I spend on cigarettes for that week and let me get a starter kit to try. Keep in mind I had spent a lot of money on the mini systems already and this was a very sore subject. I managed to get approval and we went back an I bought a reasonable starter kit. It has now been over a week now and I am saving money now I feel better I can say I will never smoke another cigarette again!!! I am telling family and friends about my findings and my story. My life has changed for sure.",My Testimony,http://vaping.info/news/2014/my-testimony-13
107,"I started smoking when I was sixteen and still in high school, I did it because all the kids were doing it and it was cool, Well lets jump some forty years ahead to sept. 15th 2013 that is the day my life changed I got a disposable e cig and now you the rest of the story.",My Testimonial,http://vaping.info/news/2014/my-testimonial-3
108,I stopped smoking after 40 plus years. I smoked 1 1/2 packs a day. Was on high blood pressure pills for last 10 years. I started vaping 8 months ago. And was able to stop my High blood pressure pills 6 months ago. My Doctors is happy I no longer smoke. And off the medication  for good. My breathing has gotten better also after a short time not smoking.  And he has recommended vaping to others. I love all the different flavors we can choose from too. Unlike cigarette that taste bad and burn your lungs and clothes.,vaping,http://vaping.info/news/2014/vaping-3
109,"I smoked tobacco cigarettes for over 20 years. I have tried gum, patches, losanges, zyban and chantix to quit smoking. In 2009 I found out about joyetech ego-t and gave them a try to quit smoking. I have found that by quiting tabacco cigarettes using ego’s that I no longer get Bronchitis which I would get two or more times a year ever since I started using tobacco cigarettes.  I have not had Bronchitis even once since I started vaping.",ego’s got me off smoking,http://vaping.info/news/2014/egos-got-me-off-smoking
110,"I have been a smoker for most of my life. Started in high school i am 49 now and a pack a day for most of those years, Started vaping three months ago without one cig since then, started out at high nic lvl 24mg at first but am down to 6mg in 3 months. I have done many other alternatives the patch, gum, cold turkey, lozenges, none lasted for me, Vaping has done what none of the others have !!!! I could go on and on about how much better i feel, but i think everyone here knows that already.",Works for me !,http://vaping.info/news/2014/works-for-me
111,"Vaping! After 40 yrs of smoking I am off of cigs! I can breath and smell better than I can even remember. Only took 4 weeks of vaping to be completely off cigs, no I smell like me instead of an ashtray. I am working my way down in nicotine strength. I tried all the available meds to stop and the side affects always stopped me. And nicotine gum is just a waste of money and jaw time. I have 4 other friends who have dropped the cig habit as well! Never going back!!",My Testimony,http://vaping.info/news/2014/my-testimony-12
112,"I switched to vaping three years ago after smoking for 18 years. I had no business smoking, I broke my neck 15 years ago in a diving accident and received lung damage by inhaling polluted river water. When I smoked I was quick to lose breath and my lung volume was low. Every doctor I’ve seen were glad I made the switch and after monitoring my lungs over the past three years I’ve made them believers that vaping is indeed a harm reduction method and my inspired lung volume is that of a healthy non-smoker. I have my health now and I truly have vaping to thank for that.",How vaping has changed my life,http://vaping.info/news/2014/how-vaping-has-changed-my-life
113,"After 34 years a pack and a half to two pack a day habit has been broken thanks to vaping. Started out on 18 mg nicotine and six months later im at 0 mg. Breathing is back to normal blood pressure back to normal, was able to stop with the pressure meds. Vape on !",vape on,http://vaping.info/news/2014/vape-on
114,"I’ve smoked for over 30+ years, I’ve tried the patch…that worked for about two week’s, did the gum, it was terrible, I did Chantix (varencline) I slowed down a bit but had a bad attitude so I had to get off. Now i’m vapeing and its been 43 days no cigarettes and I don’t even want one, plus I’m going down in the nicotine level, so if that isn’t a product that works then I don’t know what is",the only thing that worked,http://vaping.info/news/2014/the-only-thing-that-worked
115,I smoked for 13 yrs. and went to vaping and i have my life back and health. Why can companies with proven rat poison like chemicals be ok but vapor not wow! what else can i say.,I quit Cigs,http://vaping.info/news/2014/i-quit-cigs
